"Safra";"COD_PROD";"Local";"Cod_Estacao_Met";"Altitude";"Terras";"Ambiente";"Cultivar";"Cultura_Ant";"Epoca_de_semeadura";"N_base";"P_base";"K_base";"Produtividade";"GMR";"N_Plantas";"Espacamento";"Area_colhida";"Populacao";"Temperatura_Max";"Precipitacao_Total";"Umidade_Med";"Radiacao_Med";"PH";"ARGILA";"P.mg.L.";"K.mg.L.";"M.O....";"CTC.PH7";"SATURACAO.DE.BASE...";"SATURACAO.Al...";"Latitude";"Longitude"
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"BMX TROVAO I2X";"trigo";"2022-11-17";14;80,5;63;3373,89527458493;5,2;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"BMX VENUS CE";"trigo";"2022-11-17";14;80,5;63;3579,42954448702;5,7;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"BMX ZEUS IPRO";"trigo";"2022-11-17";14;80,5;63;3658,33688094224;5,5;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"BRS 6105 RR";"trigo";"2022-11-17";14;80,5;63;2920,03405704555;6,1;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"C 2531 E";"trigo";"2022-11-17";14;80,5;63;3784,88718603661;5,3;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"DM 53I54 IPRO";"trigo";"2022-11-17";14;80,5;63;3118,62068965517;5,4;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"DM 54IX57 12X";"trigo";"2022-11-17";14;80,5;63;3518,81367957996;5,4;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"DM 56I59 IPRO";"trigo";"2022-11-17";14;80,5;63;3100,90960692493;5,6;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"DM 57I52 IPRO";"trigo";"2022-11-17";14;80,5;63;3099,50049666525;5,7;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"DM 60IX64 12X";"trigo";"2022-11-17";14;80,5;63;3426,54320987654;6;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"FPS 2260 IPRO";"trigo";"2022-11-17";14;80,5;63;2792,08031786576;6;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"GH 2258 IPRO";"trigo";"2022-11-17";14;80,5;63;3394,35220661274;6;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"GH 5933 IPRO";"trigo";"2022-11-17";14;80,5;63;2820,30651340996;5,9;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"HZO5516F3-B1DNN";"trigo";"2022-11-17";14;80,5;63;3372,64367816092;NA;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"HZO5618B6-A1DPN";"trigo";"2022-11-17";14;80,5;63;3033,24393358876;NA;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"M 5710 I2X";"trigo";"2022-11-17";14;80,5;63;3093,35698405941;5,7;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"M 5737 XTD";"trigo";"2022-11-17";14;80,5;63;3161,00799394541;5,7;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"NEO 510 IPRO";"trigo";"2022-11-17";14;80,5;63;3845,57967929615;5,1;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"NEO 560 IPRO";"trigo";"2022-11-17";14;80,5;63;3653,66538952746;5,6;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"NEO 580 IPRO";"trigo";"2022-11-17";14;80,5;63;3587,4797786292;5,8;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"NEO 590 I2X";"trigo";"2022-11-17";14;80,5;63;3330,08088548318;5,9;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"NEO 610 IPRO";"trigo";"2022-11-17";14;80,5;63;3238,21200510856;6,1;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"NS 5115 I2X";"trigo";"2022-11-17";14;80,5;63;2951,17071094083;5,1;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"NS 5922 IPRO";"trigo";"2022-11-17";14;80,5;63;3302,90336313325;5,9;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"TMG 1155 RR";"trigo";"2022-11-17";14;80,5;63;2713,15453384419;5,5;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"JV579";"JACUTINGA";"A828";579;"ALTAS";"SEQUEIRO";"TMG 2757 IPRO";"trigo";"2022-11-17";14;80,5;63;3350,80459770115;5,7;NA;0,45;NA;NA;22,2638014184397;425,3;70,7456028368794;22770,8408510638;5,2;71;8,3;79;3,6;16,2;76,3;0,4;-27,699167;-52,554722
"2022/2023";"MS210";"MANOEL VIANA";"A826";212;"ALTAS";"SEQUEIRO";"BMX TORQUE I2X";"aveia";"2022-12-05";12,1;57,2;0;759,275;5,7;50,75;0,45;4,05;12,5308641975309;25,594914893617;297,2;63,3389574468085;23586,2834184397;5,2;46;5;179;2;12;70;0,9;-29,306111;-55,466806
"2022/2023";"MS210";"MANOEL VIANA";"A826";212;"ALTAS";"SEQUEIRO";"BMX VALENTE RR";"aveia";"2022-12-05";12,1;57,2;0;1282,3;6,7;63;0,45;4,05;15,5555555555556;25,594914893617;297,2;63,3389574468085;23586,2834184397;5,2;46;5;179;2;12;70;0,9;-29,306111;-55,466806
"2022/2023";"MS210";"MANOEL VIANA";"A826";212;"ALTAS";"SEQUEIRO";"BMX ZEUS IPRO";"aveia";"2022-12-05";12,1;57,2;0;728,3;5,5;56,25;0,45;4,05;13,8888888888889;25,594914893617;297,2;63,3389574468085;23586,2834184397;5,2;46;5;179;2;12;70;0,9;-29,306111;-55,466806
"2022/2023";"MS210";"MANOEL VIANA";"A826";212;"ALTAS";"SEQUEIRO";"C 2600 IPRO";"aveia";"2022-12-05";12,1;57,2;0;1050,475;6;69;0,45;4,05;17,037037037037;25,594914893617;297,2;63,3389574468085;23586,2834184397;5,2;46;5;179;2;12;70;0,9;-29,306111;-55,466806
"2022/2023";"MS210";"MANOEL VIANA";"A826";212;"ALTAS";"SEQUEIRO";"CZ 15B70 IPRO";"aveia";"2022-12-05";12,1;57,2;0;785,35;5,7;63,25;0,45;4,05;15,6172839506173;25,594914893617;297,2;63,3389574468085;23586,2834184397;5,2;46;5;179;2;12;70;0,9;-29,306111;-55,466806
"2022/2023";"MS210";"MANOEL VIANA";"A826";212;"ALTAS";"SEQUEIRO";"DM 5958 IPRO";"aveia";"2022-12-05";12,1;57,2;0;1108,55;5,8;61,5;0,45;4,05;15,1851851851852;25,594914893617;297,2;63,3389574468085;23586,2834184397;5,2;46;5;179;2;12;70;0,9;-29,306111;-55,466806
"2022/2023";"MS210";"MANOEL VIANA";"A826";212;"ALTAS";"SEQUEIRO";"DM 64I63 RSF IPRO";"aveia";"2022-12-05";12,1;57,2;0;1333,475;6,4;72,75;0,45;4,05;17,962962962963;25,594914893617;297,2;63,3389574468085;23586,2834184397;5,2;46;5;179;2;12;70;0,9;-29,306111;-55,466806
"2022/2023";"MS210";"MANOEL VIANA";"A826";212;"ALTAS";"SEQUEIRO";"FTR 3557 IPRO";"aveia";"2022-12-05";12,1;57,2;0;708,875;5,7;62;0,45;4,05;15,3086419753086;25,594914893617;297,2;63,3389574468085;23586,2834184397;5,2;46;5;179;2;12;70;0,9;-29,306111;-55,466806
"2022/2023";"MS210";"MANOEL VIANA";"A826";212;"ALTAS";"SEQUEIRO";"GH 6433 I2X";"aveia";"2022-12-05";12,1;57,2;0;1008,225;6,4;68;0,45;4,05;16,7901234567901;25,594914893617;297,2;63,3389574468085;23586,2834184397;5,2;46;5;179;2;12;70;0,9;-29,306111;-55,466806
"2022/2023";"MS210";"MANOEL VIANA";"A826";212;"ALTAS";"SEQUEIRO";"HO PIRAPO IPRO";"aveia";"2022-12-05";12,1;57,2;0;986,75;6,4;62,75;0,45;4,05;15,4938271604938;25,594914893617;297,2;63,3389574468085;23586,2834184397;5,2;46;5;179;2;12;70;0,9;-29,306111;-55,466806
"2022/2023";"MS210";"MANOEL VIANA";"A826";212;"ALTAS";"SEQUEIRO";"NEO 560 IPRO";"aveia";"2022-12-05";12,1;57,2;0;1131,775;5,6;66,75;0,45;4,05;16,4814814814815;25,594914893617;297,2;63,3389574468085;23586,2834184397;5,2;46;5;179;2;12;70;0,9;-29,306111;-55,466806
"2022/2023";"MS210";"MANOEL VIANA";"A826";212;"ALTAS";"SEQUEIRO";"NEO 580 IPRO";"aveia";"2022-12-05";12,1;57,2;0;1064,325;5,8;68,25;0,45;4,05;16,8518518518519;25,594914893617;297,2;63,3389574468085;23586,2834184397;5,2;46;5;179;2;12;70;0,9;-29,306111;-55,466806
"2022/2023";"MS210";"MANOEL VIANA";"A826";212;"ALTAS";"SEQUEIRO";"NEO 590 I2X";"aveia";"2022-12-05";12,1;57,2;0;939,525;5,9;56,75;0,45;4,05;14,0123456790123;25,594914893617;297,2;63,3389574468085;23586,2834184397;5,2;46;5;179;2;12;70;0,9;-29,306111;-55,466806
"2022/2023";"MS210";"MANOEL VIANA";"A826";212;"ALTAS";"SEQUEIRO";"NEO 610 IPRO";"aveia";"2022-12-05";12,1;57,2;0;912,75;6,1;62;0,45;4,05;15,3086419753086;25,594914893617;297,2;63,3389574468085;23586,2834184397;5,2;46;5;179;2;12;70;0,9;-29,306111;-55,466806
"2022/2023";"MS210";"MANOEL VIANA";"A826";212;"ALTAS";"SEQUEIRO";"NEO 630 IPRO";"aveia";"2022-12-05";12,1;57,2;0;1086,975;6,3;51,75;0,45;4,05;12,7777777777778;25,594914893617;297,2;63,3389574468085;23586,2834184397;5,2;46;5;179;2;12;70;0,9;-29,306111;-55,466806
"2022/2023";"MS210";"MANOEL VIANA";"A826";212;"ALTAS";"SEQUEIRO";"PP CONSTANCIA RR";"aveia";"2022-12-05";12,1;57,2;0;994,05;6,4;48;0,45;4,05;11,8518518518519;25,594914893617;297,2;63,3389574468085;23586,2834184397;5,2;46;5;179;2;12;70;0,9;-29,306111;-55,466806
"2022/2023";"MV630";"MARAU";"A839";630;"ALTAS";"SEQUEIRO";"BMX TROVAO I2X";"azevem";"2022-11-23";7,8;54,6;54,6;1907,925;5,2;24,75;0,45;2,7;9,16666666666667;22,6867163120567;440;71,0147446808511;22246,7368014184;5,4;52;8,7;128;2,5;18,1;76,4;0,5;-28,401972;-52,13975
"2022/2023";"MV630";"MARAU";"A839";630;"ALTAS";"SEQUEIRO";"BMX VENUS CE";"azevem";"2022-11-23";7,8;54,6;54,6;3515,475;5,7;63,25;0,45;2,7;23,4259259259259;22,6867163120567;440;71,0147446808511;22246,7368014184;5,4;52;8,7;128;2,5;18,1;76,4;0,5;-28,401972;-52,13975
"2022/2023";"MV630";"MARAU";"A839";630;"ALTAS";"SEQUEIRO";"BMX ZEUS IPRO";"azevem";"2022-11-23";7,8;54,6;54,6;3257,425;5,5;39,5;0,45;2,7;14,6296296296296;22,6867163120567;440;71,0147446808511;22246,7368014184;5,4;52;8,7;128;2,5;18,1;76,4;0,5;-28,401972;-52,13975
"2022/2023";"MV630";"MARAU";"A839";630;"ALTAS";"SEQUEIRO";"C 2531 E";"azevem";"2022-11-23";7,8;54,6;54,6;2613,725;5,3;43,25;0,45;2,7;16,0185185185185;22,6867163120567;440;71,0147446808511;22246,7368014184;5,4;52;8,7;128;2,5;18,1;76,4;0,5;-28,401972;-52,13975
"2022/2023";"MV630";"MARAU";"A839";630;"ALTAS";"SEQUEIRO";"CZ 15B20 I2X";"azevem";"2022-11-23";7,8;54,6;54,6;3123,5;5,2;54,5;0,45;2,7;20,1851851851852;22,6867163120567;440;71,0147446808511;22246,7368014184;5,4;52;8,7;128;2,5;18,1;76,4;0,5;-28,401972;-52,13975
"2022/2023";"MV630";"MARAU";"A839";630;"ALTAS";"SEQUEIRO";"CZ 15B29 XTD";"azevem";"2022-11-23";7,8;54,6;54,6;2602,275;5,2;31,75;0,45;2,7;11,7592592592593;22,6867163120567;440;71,0147446808511;22246,7368014184;5,4;52;8,7;128;2,5;18,1;76,4;0,5;-28,401972;-52,13975
"2022/2023";"MV630";"MARAU";"A839";630;"ALTAS";"SEQUEIRO";"NEO 510 IPRO";"azevem";"2022-11-23";7,8;54,6;54,6;2716;5,1;34;0,45;2,7;12,5925925925926;22,6867163120567;440;71,0147446808511;22246,7368014184;5,4;52;8,7;128;2,5;18,1;76,4;0,5;-28,401972;-52,13975
"2022/2023";"MV630";"MARAU";"A839";630;"ALTAS";"SEQUEIRO";"NEO 560 IPRO";"azevem";"2022-11-23";7,8;54,6;54,6;3520,5;5,6;50,5;0,45;2,7;18,7037037037037;22,6867163120567;440;71,0147446808511;22246,7368014184;5,4;52;8,7;128;2,5;18,1;76,4;0,5;-28,401972;-52,13975
"2022/2023";"MV630";"MARAU";"A839";630;"ALTAS";"SEQUEIRO";"NEO 580 IPRO";"azevem";"2022-11-23";7,8;54,6;54,6;3192,325;5,8;NA;0,45;2,7;13,8888888888889;22,6867163120567;440;71,0147446808511;22246,7368014184;5,4;52;8,7;128;2,5;18,1;76,4;0,5;-28,401972;-52,13975
"2022/2023";"MV630";"MARAU";"A839";630;"ALTAS";"SEQUEIRO";"P 95R40 IPRO";"azevem";"2022-11-23";7,8;54,6;54,6;2531,1;5,4;41,75;0,45;2,7;15,462962962963;22,6867163120567;440;71,0147446808511;22246,7368014184;5,4;52;8,7;128;2,5;18,1;76,4;0,5;-28,401972;-52,13975
"2022/2023";"MV630";"MARAU";"A839";630;"ALTAS";"SEQUEIRO";"P 95R42 IPRO";"azevem";"2022-11-23";7,8;54,6;54,6;2432,3;5,4;50,25;0,45;2,7;18,6111111111111;22,6867163120567;440;71,0147446808511;22246,7368014184;5,4;52;8,7;128;2,5;18,1;76,4;0,5;-28,401972;-52,13975
"2022/2023";"NL487";"NOVA PALMA";"A803";487;"ALTAS";"SEQUEIRO";"AS 3551 XTD";"azevem";"2022-10-28";5;75;37,5;1839,375;5,5;88,5;0,4;3,6;24,5833333333333;24,7225177304965;338,1;70,8776666666667;23915,0318865248;5,3;41;5,4;56;1,8;13;70;1,3;-29,485833;-53,410167
"2022/2023";"NL487";"NOVA PALMA";"A803";487;"ALTAS";"SEQUEIRO";"AS 3595 I2X";"azevem";"2022-10-28";5;75;37,5;1604,825;5,9;86,75;0,4;3,6;24,0972222222222;24,7225177304965;338,1;70,8776666666667;23915,0318865248;5,3;41;5,4;56;1,8;13;70;1,3;-29,485833;-53,410167
"2022/2023";"NL487";"NOVA PALMA";"A803";487;"ALTAS";"SEQUEIRO";"AS 3615 I2X";"azevem";"2022-10-28";5;75;37,5;1720,65;6,1;74,5;0,4;3,6;20,6944444444444;24,7225177304965;338,1;70,8776666666667;23915,0318865248;5,3;41;5,4;56;1,8;13;70;1,3;-29,485833;-53,410167
"2022/2023";"NL487";"NOVA PALMA";"A803";487;"ALTAS";"SEQUEIRO";"BMX CROMO TF IPRO";"azevem";"2022-10-28";5;75;37,5;1720,375;5,6;103,75;0,4;3,6;28,8194444444444;24,7225177304965;338,1;70,8776666666667;23915,0318865248;5,3;41;5,4;56;1,8;13;70;1,3;-29,485833;-53,410167
"2022/2023";"NL487";"NOVA PALMA";"A803";487;"ALTAS";"SEQUEIRO";"BMX FIBRA IPRO";"azevem";"2022-10-28";5;75;37,5;1219,45;6,4;57,5;0,4;3,6;15,9722222222222;24,7225177304965;338,1;70,8776666666667;23915,0318865248;5,3;41;5,4;56;1,8;13;70;1,3;-29,485833;-53,410167
"2022/2023";"NL487";"NOVA PALMA";"A803";487;"ALTAS";"SEQUEIRO";"BMX RAIO IPRO";"azevem";"2022-10-28";5;75;37,5;1954,25;5;90;0,4;3,6;25;24,7225177304965;338,1;70,8776666666667;23915,0318865248;5,3;41;5,4;56;1,8;13;70;1,3;-29,485833;-53,410167
"2022/2023";"NL487";"NOVA PALMA";"A803";487;"ALTAS";"SEQUEIRO";"BMX TROVAO I2X";"azevem";"2022-10-28";5;75;37,5;1696,85;5,2;90,25;0,4;3,6;25,0694444444444;24,7225177304965;338,1;70,8776666666667;23915,0318865248;5,3;41;5,4;56;1,8;13;70;1,3;-29,485833;-53,410167
"2022/2023";"NL487";"NOVA PALMA";"A803";487;"ALTAS";"SEQUEIRO";"BMX ZEUS IPRO";"azevem";"2022-10-28";5;75;37,5;1702,425;5,5;75,75;0,4;3,6;21,0416666666667;24,7225177304965;338,1;70,8776666666667;23915,0318865248;5,3;41;5,4;56;1,8;13;70;1,3;-29,485833;-53,410167
"2022/2023";"NL487";"NOVA PALMA";"A803";487;"ALTAS";"SEQUEIRO";"C 2531 E";"azevem";"2022-10-28";5;75;37,5;1900,825;5,3;89,5;0,4;3,6;24,8611111111111;24,7225177304965;338,1;70,8776666666667;23915,0318865248;5,3;41;5,4;56;1,8;13;70;1,3;-29,485833;-53,410167
"2022/2023";"NL487";"NOVA PALMA";"A803";487;"ALTAS";"SEQUEIRO";"C 2600 IPRO";"azevem";"2022-10-28";5;75;37,5;1447,675;6;87,5;0,4;3,6;24,3055555555556;24,7225177304965;338,1;70,8776666666667;23915,0318865248;5,3;41;5,4;56;1,8;13;70;1,3;-29,485833;-53,410167
"2022/2023";"NL487";"NOVA PALMA";"A803";487;"ALTAS";"SEQUEIRO";"DM 64I63 RSF IPRO";"azevem";"2022-10-28";5;75;37,5;1357,2;6,4;68,25;0,4;3,6;18,9583333333333;24,7225177304965;338,1;70,8776666666667;23915,0318865248;5,3;41;5,4;56;1,8;13;70;1,3;-29,485833;-53,410167
"2022/2023";"NL487";"NOVA PALMA";"A803";487;"ALTAS";"SEQUEIRO";"HO PIRAPO IPRO";"azevem";"2022-10-28";5;75;37,5;1494,4;6,4;78;0,4;3,6;21,6666666666667;24,7225177304965;338,1;70,8776666666667;23915,0318865248;5,3;41;5,4;56;1,8;13;70;1,3;-29,485833;-53,410167
"2022/2023";"NL487";"NOVA PALMA";"A803";487;"ALTAS";"SEQUEIRO";"M 5710 I2X";"azevem";"2022-10-28";5;75;37,5;1766,475;5,7;104;0,4;3,6;28,8888888888889;24,7225177304965;338,1;70,8776666666667;23915,0318865248;5,3;41;5,4;56;1,8;13;70;1,3;-29,485833;-53,410167
"2022/2023";"NL487";"NOVA PALMA";"A803";487;"ALTAS";"SEQUEIRO";"M 5737 I2X";"azevem";"2022-10-28";5;75;37,5;1593,775;5,7;95,5;0,4;3,6;26,5277777777778;24,7225177304965;338,1;70,8776666666667;23915,0318865248;5,3;41;5,4;56;1,8;13;70;1,3;-29,485833;-53,410167
"2022/2023";"NL487";"NOVA PALMA";"A803";487;"ALTAS";"SEQUEIRO";"M 5838 IPRO";"azevem";"2022-10-28";5;75;37,5;1463,125;5,8;64,75;0,4;3,6;17,9861111111111;24,7225177304965;338,1;70,8776666666667;23915,0318865248;5,3;41;5,4;56;1,8;13;70;1,3;-29,485833;-53,410167
"2022/2023";"NL487";"NOVA PALMA";"A803";487;"ALTAS";"SEQUEIRO";"M 5892 IPRO";"azevem";"2022-10-28";5;75;37,5;1679,275;5,7;76,25;0,4;3,6;21,1805555555556;24,7225177304965;338,1;70,8776666666667;23915,0318865248;5,3;41;5,4;56;1,8;13;70;1,3;-29,485833;-53,410167
"2022/2023";"NL487";"NOVA PALMA";"A803";487;"ALTAS";"SEQUEIRO";"M 6130 I2X";"azevem";"2022-10-28";5;75;37,5;1123,35;6,1;59,5;0,4;3,6;16,5277777777778;24,7225177304965;338,1;70,8776666666667;23915,0318865248;5,3;41;5,4;56;1,8;13;70;1,3;-29,485833;-53,410167
"2022/2023";"NL487";"NOVA PALMA";"A803";487;"ALTAS";"SEQUEIRO";"NEO 580 IPRO";"azevem";"2022-10-28";5;75;37,5;1659,6;5,8;79,25;0,4;3,6;22,0138888888889;24,7225177304965;338,1;70,8776666666667;23915,0318865248;5,3;41;5,4;56;1,8;13;70;1,3;-29,485833;-53,410167
"2022/2023";"NL487";"NOVA PALMA";"A803";487;"ALTAS";"SEQUEIRO";"NEO 610 IPRO";"azevem";"2022-10-28";5;75;37,5;1481,65;6,1;83;0,4;3,6;23,0555555555556;24,7225177304965;338,1;70,8776666666667;23915,0318865248;5,3;41;5,4;56;1,8;13;70;1,3;-29,485833;-53,410167
"2022/2023";"PU600";"PASSO FUNDO";"A839";688;"ALTAS";"SEQUEIRO";"C 2530 RR";"aveia";"2022-10-26";6;69;69;3301;5,4;NA;NA;NA;NA;22,0828936170213;468,6;69,0942482269504;23363,7221347518;5,4;42;26;183;3;17;77;1,7;-28,226667;-52,39
"2022/2023";"PU600";"PASSO FUNDO";"A839";688;"ALTAS";"SEQUEIRO";"C 2531 E";"aveia";"2022-10-26";6;69;69;2512,5;5,3;NA;NA;NA;NA;22,0828936170213;468,6;69,0942482269504;23363,7221347518;5,4;42;26;183;3;17;77;1,7;-28,226667;-52,39
"2022/2023";"PU600";"PASSO FUNDO";"A839";688;"ALTAS";"SEQUEIRO";"C 2600 IPRO";"aveia";"2022-10-26";6;69;69;3532,5;6;NA;NA;NA;NA;22,0828936170213;468,6;69,0942482269504;23363,7221347518;5,4;42;26;183;3;17;77;1,7;-28,226667;-52,39
"2022/2023";"PU600";"PASSO FUNDO";"A839";688;"ALTAS";"SEQUEIRO";"CZ 15B20 I2X";"aveia";"2022-10-26";6;69;69;3603,5;5,2;NA;NA;NA;NA;22,0828936170213;468,6;69,0942482269504;23363,7221347518;5,4;42;26;183;3;17;77;1,7;-28,226667;-52,39
"2022/2023";"PU600";"PASSO FUNDO";"A839";688;"ALTAS";"SEQUEIRO";"CZ 15B29 XTD";"aveia";"2022-10-26";6;69;69;2407,5;5,2;NA;NA;NA;NA;22,0828936170213;468,6;69,0942482269504;23363,7221347518;5,4;42;26;183;3;17;77;1,7;-28,226667;-52,39
"2022/2023";"PU600";"PASSO FUNDO";"A839";688;"ALTAS";"SEQUEIRO";"DM 64I63 RSF IPRO";"aveia";"2022-10-26";6;69;69;3593,5;6,4;NA;NA;NA;NA;22,0828936170213;468,6;69,0942482269504;23363,7221347518;5,4;42;26;183;3;17;77;1,7;-28,226667;-52,39
"2022/2023";"PU600";"PASSO FUNDO";"A839";688;"ALTAS";"SEQUEIRO";"FTR 2065 RR";"aveia";"2022-10-26";6;69;69;3236,5;6,5;NA;NA;NA;NA;22,0828936170213;468,6;69,0942482269504;23363,7221347518;5,4;42;26;183;3;17;77;1,7;-28,226667;-52,39
"2022/2023";"PU600";"PASSO FUNDO";"A839";688;"ALTAS";"SEQUEIRO";"FTR 3557 IPRO";"aveia";"2022-10-26";6;69;69;2685;5,7;NA;NA;NA;NA;22,0828936170213;468,6;69,0942482269504;23363,7221347518;5,4;42;26;183;3;17;77;1,7;-28,226667;-52,39
"2022/2023";"PU600";"PASSO FUNDO";"A839";688;"ALTAS";"SEQUEIRO";"FTR 486C IPRO";"aveia";"2022-10-26";6;69;69;3373;6;NA;NA;NA;NA;22,0828936170213;468,6;69,0942482269504;23363,7221347518;5,4;42;26;183;3;17;77;1,7;-28,226667;-52,39
